Customer ID,Totalexpenses,Frequency,LastInvoiceDate,Recency,Cluster,Cluster_Label
17105.0,616.58,2,2011-07-03 15:53:00,158,0,Occasional Shopper
17106.0,395.87,1,2010-11-15 14:11:00,388,3,Lost or Dormant
17108.0,159.95,1,2010-02-14 12:22:00,663,3,Lost or Dormant
17109.0,1179.22,8,2011-11-10 16:59:00,28,2,Mid-Tier Customer
17110.0,475.59999999999997,3,2011-06-27 12:58:00,164,0,Occasional Shopper
17111.0,410.62,2,2011-10-23 15:59:00,46,0,Occasional Shopper
17112.0,174.07,1,2010-07-25 11:14:00,502,3,Lost or Dormant
17113.0,1561.5700000000002,6,2010-05-14 13:59:00,573,3,Lost or Dormant
17114.0,745.84,8,2011-12-04 12:17:00,5,2,Mid-Tier Customer
17115.0,1770.2,7,2011-12-01 14:30:00,7,2,Mid-Tier Customer
17116.0,378.53,1,2010-03-01 16:29:00,647,3,Lost or Dormant
17117.0,116.19999999999999,1,2011-02-24 13:54:00,287,3,Lost or Dormant
17118.0,157.02,1,2011-01-26 12:19:00,317,3,Lost or Dormant
17119.0,569.11,2,2011-12-06 14:40:00,2,0,Occasional Shopper
17120.0,289.76,1,2011-04-20 15:21:00,232,0,Occasional Shopper
17121.0,286.34,1,2010-11-02 11:47:00,402,3,Lost or Dormant
17122.0,548.9,4,2011-08-12 14:33:00,118,0,Occasional Shopper
17123.0,752.0699999999999,3,2011-07-01 10:47:00,161,0,Occasional Shopper
17124.0,223.01,1,2011-06-07 14:02:00,184,0,Occasional Shopper
17125.0,258.1,1,2011-10-20 14:41:00,49,0,Occasional Shopper
17126.0,1795.19,9,2011-07-10 13:52:00,151,2,Mid-Tier Customer
17127.0,1155.0300000000002,5,2010-10-07 09:54:00,428,3,Lost or Dormant
17128.0,94.89,1,2011-01-09 12:02:00,334,3,Lost or Dormant
17129.0,31.85,1,2010-07-07 13:46:00,519,3,Lost or Dormant
17131.0,2208.79,5,2011-12-04 12:52:00,4,2,Mid-Tier Customer
17132.0,1164.0,2,2010-09-13 16:31:00,451,3,Lost or Dormant
17134.0,499.4,3,2011-08-25 09:53:00,106,0,Occasional Shopper
17135.0,1786.98,10,2011-11-23 16:48:00,15,2,Mid-Tier Customer
17136.0,141.32999999999998,1,2010-02-15 13:13:00,661,3,Lost or Dormant
17137.0,976.3199999999999,6,2010-10-19 14:51:00,415,3,Lost or Dormant
17138.0,3174.39,7,2011-03-09 11:54:00,275,1,Loyal High-Value
17140.0,465.32,1,2011-04-06 13:33:00,246,0,Occasional Shopper
17141.0,666.04,4,2010-10-17 14:54:00,417,3,Lost or Dormant
17142.0,1230.35,4,2011-04-14 18:22:00,238,2,Mid-Tier Customer
17143.0,852.47,2,2010-10-18 15:27:00,416,3,Lost or Dormant
17144.0,950.57,2,2011-12-08 17:57:00,0,0,Occasional Shopper
17145.0,2783.75,4,2010-07-15 09:02:00,512,2,Mid-Tier Customer
17147.0,2836.01,9,2011-11-17 12:32:00,22,1,Loyal High-Value
17148.0,124.88,1,2011-10-19 09:59:00,51,0,Occasional Shopper
17149.0,143.10000000000002,1,2010-09-14 14:56:00,450,3,Lost or Dormant
17150.0,1365.65,6,2010-11-28 11:27:00,376,2,Mid-Tier Customer
17151.0,231.90000000000003,1,2009-12-04 14:56:00,734,3,Lost or Dormant
17152.0,257.4,2,2011-05-29 12:16:00,194,0,Occasional Shopper
17153.0,192.98000000000002,1,2011-11-15 13:42:00,23,0,Occasional Shopper
17154.0,291.42,1,2011-09-25 13:42:00,74,0,Occasional Shopper
17155.0,886.15,7,2011-11-22 12:38:00,17,2,Mid-Tier Customer
17156.0,560.97,1,2010-08-05 11:30:00,491,3,Lost or Dormant
17158.0,1931.4,5,2011-11-07 15:15:00,31,2,Mid-Tier Customer
17159.0,1833.81,5,2011-11-18 10:52:00,21,2,Mid-Tier Customer
17161.0,761.33,1,2010-09-21 16:44:00,443,3,Lost or Dormant
17162.0,1682.76,10,2011-11-11 11:34:00,28,2,Mid-Tier Customer
17163.0,598.26,4,2011-11-18 08:57:00,21,0,Occasional Shopper
17164.0,2410.95,7,2011-11-07 09:14:00,32,2,Mid-Tier Customer
17165.0,1568.92,6,2011-02-28 16:39:00,283,2,Mid-Tier Customer
17166.0,206.34,2,2011-11-01 09:46:00,38,0,Occasional Shopper
17167.0,737.71,3,2010-11-25 10:05:00,379,3,Lost or Dormant
17168.0,380.7,1,2010-07-29 12:33:00,498,3,Lost or Dormant
17169.0,1004.63,3,2011-10-13 10:25:00,57,0,Occasional Shopper
17170.0,178.68,2,2010-11-30 15:55:00,373,3,Lost or Dormant
17171.0,325.44,2,2011-02-23 16:37:00,288,3,Lost or Dormant
17172.0,892.13,3,2011-09-22 09:36:00,78,0,Occasional Shopper
17173.0,3533.2,8,2011-12-04 14:40:00,4,1,Loyal High-Value
17174.0,40.4,1,2011-05-06 11:47:00,217,0,Occasional Shopper
17175.0,1428.69,4,2011-10-26 15:31:00,43,2,Mid-Tier Customer
17176.0,637.62,3,2011-05-22 12:41:00,201,0,Occasional Shopper
17177.0,107.7,1,2010-07-22 14:53:00,504,3,Lost or Dormant
17178.0,421.71,1,2009-12-08 16:20:00,730,3,Lost or Dormant
17179.0,1034.16,6,2011-06-14 16:48:00,177,2,Mid-Tier Customer
17180.0,2106.19,11,2011-10-14 15:46:00,55,1,Loyal High-Value
17181.0,465.37,3,2011-10-13 14:48:00,56,0,Occasional Shopper
17182.0,35.7,1,2010-10-13 10:09:00,422,3,Lost or Dormant
17183.0,2966.91,6,2011-12-02 10:07:00,7,2,Mid-Tier Customer
17184.0,193.37,2,2010-05-19 14:24:00,568,3,Lost or Dormant
17185.0,138.91,3,2010-04-27 12:15:00,591,3,Lost or Dormant
17186.0,144.0,2,2011-10-24 10:20:00,46,0,Occasional Shopper
17187.0,467.71,2,2011-04-27 12:39:00,226,0,Occasional Shopper
17188.0,4166.04,13,2011-11-28 13:53:00,10,1,Loyal High-Value
17189.0,861.9300000000001,5,2011-08-25 19:39:00,105,2,Mid-Tier Customer
17190.0,1226.6,6,2011-10-12 11:33:00,58,2,Mid-Tier Customer
17191.0,4045.93,15,2011-11-11 16:58:00,27,1,Loyal High-Value
17192.0,36.4,1,2010-06-21 16:07:00,535,3,Lost or Dormant
17193.0,2310.04,9,2011-11-04 12:47:00,35,1,Loyal High-Value
17194.0,723.31,2,2010-12-14 12:06:00,360,3,Lost or Dormant
17195.0,538.14,1,2010-02-22 13:05:00,654,3,Lost or Dormant
17196.0,327.9,1,2010-10-08 11:31:00,427,3,Lost or Dormant
17197.0,1013.01,1,2011-11-10 10:32:00,29,0,Occasional Shopper
17198.0,873.78,3,2011-11-16 10:39:00,23,0,Occasional Shopper
17199.0,145.12,1,2010-05-06 13:53:00,581,3,Lost or Dormant
17200.0,354.16,4,2010-11-17 13:04:00,386,3,Lost or Dormant
17201.0,1058.8799999999999,4,2011-10-17 11:55:00,53,0,Occasional Shopper
17202.0,135.15,1,2010-10-15 11:25:00,420,3,Lost or Dormant
17205.0,992.75,3,2011-10-17 12:46:00,53,0,Occasional Shopper
17206.0,204.24,1,2011-10-17 13:25:00,52,0,Occasional Shopper
17207.0,272.32,1,2010-02-25 19:08:00,651,3,Lost or Dormant
17208.0,109.5,1,2010-11-09 12:50:00,395,3,Lost or Dormant
17209.0,607.35,3,2010-02-28 16:01:00,648,3,Lost or Dormant
17210.0,247.32,1,2010-11-12 12:15:00,392,3,Lost or Dormant
17211.0,3456.37,13,2011-11-13 12:03:00,26,1,Loyal High-Value
17212.0,774.91,3,2011-03-31 19:42:00,252,0,Occasional Shopper
17213.0,3987.82,13,2011-10-30 14:53:00,39,1,Loyal High-Value
17214.0,861.72,6,2011-10-10 13:17:00,59,2,Mid-Tier Customer
17215.0,133.9,1,2010-09-01 13:39:00,463,3,Lost or Dormant
17216.0,46.45,1,2010-06-03 13:03:00,553,3,Lost or Dormant
17217.0,206.3,2,2011-04-19 17:19:00,233,0,Occasional Shopper
17219.0,248.29,2,2011-11-08 11:25:00,31,0,Occasional Shopper
17221.0,813.43,5,2011-12-02 13:35:00,6,2,Mid-Tier Customer
17222.0,1370.46,6,2011-10-05 13:58:00,64,2,Mid-Tier Customer
17223.0,721.2,3,2011-02-02 15:57:00,309,3,Lost or Dormant
17224.0,74.76,1,2010-07-26 13:30:00,500,3,Lost or Dormant
17225.0,123.35,1,2010-05-07 11:38:00,581,3,Lost or Dormant
17226.0,886.13,3,2011-02-04 11:52:00,308,3,Lost or Dormant
17227.0,1998.9,12,2011-11-21 10:51:00,18,1,Loyal High-Value
17228.0,2540.47,13,2011-11-24 10:24:00,15,1,Loyal High-Value
17229.0,252.2,2,2011-09-04 13:56:00,95,0,Occasional Shopper
17232.0,421.52,2,2011-12-07 12:21:00,2,0,Occasional Shopper
17233.0,537.38,3,2011-11-04 14:06:00,34,0,Occasional Shopper
17234.0,149.89000000000001,1,2011-06-10 11:20:00,182,0,Occasional Shopper
17235.0,1329.73,8,2011-11-14 15:51:00,24,2,Mid-Tier Customer
17236.0,1678.01,12,2011-11-27 12:00:00,12,1,Loyal High-Value
17237.0,918.0600000000001,4,2011-11-28 15:02:00,10,0,Occasional Shopper
17239.0,658.65,4,2011-01-31 09:41:00,312,3,Lost or Dormant
17240.0,130.6,1,2010-04-22 15:44:00,595,3,Lost or Dormant
17241.0,1982.49,12,2010-11-19 13:01:00,384,1,Loyal High-Value
17242.0,1813.48,5,2011-08-23 14:55:00,107,2,Mid-Tier Customer
17244.0,1283.93,5,2011-10-17 15:19:00,52,2,Mid-Tier Customer
17245.0,362.08,2,2011-05-19 10:43:00,204,0,Occasional Shopper
17246.0,30.07,2,2010-06-11 12:36:00,546,3,Lost or Dormant
17247.0,244.07,1,2011-11-24 15:21:00,14,0,Occasional Shopper
17248.0,474.5,2,2011-08-11 13:34:00,119,0,Occasional Shopper
17249.0,64.28,1,2010-10-07 11:33:00,428,3,Lost or Dormant
17250.0,335.97,2,2011-12-06 12:15:00,3,0,Occasional Shopper
17251.0,613.03,3,2010-12-12 11:06:00,362,3,Lost or Dormant
17252.0,289.48,1,2011-06-06 16:41:00,185,0,Occasional Shopper
17253.0,152.36,1,2011-11-21 12:59:00,17,0,Occasional Shopper
17254.0,438.79,3,2011-12-05 12:46:00,4,0,Occasional Shopper
17255.0,708.92,4,2011-10-30 12:18:00,40,0,Occasional Shopper
17256.0,497.25,5,2011-08-24 13:30:00,106,0,Occasional Shopper
17257.0,80.15,1,2010-09-29 12:49:00,436,3,Lost or Dormant
17258.0,350.85,2,2010-11-08 12:37:00,396,3,Lost or Dormant
17259.0,1674.93,6,2011-07-14 15:01:00,147,2,Mid-Tier Customer
17260.0,92.05000000000001,1,2010-10-24 13:21:00,410,3,Lost or Dormant
17261.0,126.3,1,2010-07-18 11:49:00,509,3,Lost or Dormant
17262.0,2530.82,9,2011-10-18 12:56:00,51,1,Loyal High-Value
17263.0,57.54,1,2011-05-15 14:32:00,207,0,Occasional Shopper
17264.0,270.3,1,2010-10-11 12:52:00,423,3,Lost or Dormant
17265.0,511.26,2,2011-07-24 10:49:00,138,0,Occasional Shopper
17266.0,488.43,5,2011-12-07 14:12:00,1,0,Occasional Shopper
17267.0,271.27,1,2011-08-04 17:19:00,126,0,Occasional Shopper
17268.0,1675.69,11,2011-08-24 10:06:00,107,1,Loyal High-Value
17269.0,474.7,1,2010-11-19 11:12:00,385,3,Lost or Dormant
17270.0,356.4,2,2010-08-27 14:09:00,468,3,Lost or Dormant
17271.0,126.19,1,2009-12-03 13:49:00,735,3,Lost or Dormant
17272.0,2148.63,4,2011-10-28 16:37:00,41,2,Mid-Tier Customer
17273.0,141.12,1,2010-10-11 15:57:00,423,3,Lost or Dormant
17274.0,505.53,2,2011-11-04 13:16:00,34,0,Occasional Shopper
17275.0,101.92,1,2010-11-21 13:26:00,382,3,Lost or Dormant
17276.0,472.79,1,2010-11-02 16:20:00,401,3,Lost or Dormant
17277.0,962.25,2,2011-04-26 12:47:00,227,0,Occasional Shopper
17278.0,213.44,2,2011-04-12 13:10:00,240,0,Occasional Shopper
17279.0,105.42999999999999,1,2011-10-13 11:58:00,57,0,Occasional Shopper
17280.0,118.85999999999999,1,2010-09-27 16:46:00,437,3,Lost or Dormant
17281.0,797.8499999999999,6,2010-11-30 18:05:00,373,3,Lost or Dormant
17282.0,2152.72,5,2011-08-01 14:29:00,129,2,Mid-Tier Customer
17283.0,159.36,1,2010-11-26 11:53:00,378,3,Lost or Dormant
17284.0,2385.82,7,2011-10-10 14:38:00,59,2,Mid-Tier Customer
17285.0,332.14,2,2010-03-21 13:38:00,627,3,Lost or Dormant
17286.0,341.07,3,2011-11-18 12:47:00,21,0,Occasional Shopper
17288.0,2415.1,11,2011-11-30 16:09:00,8,1,Loyal High-Value
17289.0,1595.65,9,2011-11-08 12:01:00,31,2,Mid-Tier Customer
17290.0,1044.33,8,2011-12-06 12:38:00,3,2,Mid-Tier Customer
17291.0,550.8000000000001,1,2011-02-04 13:04:00,307,3,Lost or Dormant
17292.0,236.35,2,2010-08-24 17:14:00,471,3,Lost or Dormant
17294.0,328.65,2,2010-02-08 16:12:00,668,3,Lost or Dormant
17295.0,554.61,3,2011-11-11 10:49:00,28,0,Occasional Shopper
17296.0,292.23,1,2009-12-09 14:01:00,729,3,Lost or Dormant
17297.0,121.7,1,2011-11-22 14:43:00,16,0,Occasional Shopper
17298.0,538.87,5,2011-08-30 16:43:00,100,0,Occasional Shopper
17299.0,900.93,6,2011-11-28 12:01:00,11,2,Mid-Tier Customer
17300.0,380.64,2,2010-11-14 10:56:00,390,3,Lost or Dormant
17301.0,306.88,2,2011-11-18 13:43:00,20,0,Occasional Shopper
17302.0,1115.03,5,2011-11-25 09:36:00,14,2,Mid-Tier Customer
17303.0,232.59,1,2010-12-13 13:32:00,360,3,Lost or Dormant
17304.0,105.6,1,2010-06-23 16:23:00,533,3,Lost or Dormant
17305.0,2135.46,1,2010-03-01 12:47:00,648,3,Lost or Dormant
17307.0,3857.69,11,2010-11-09 13:40:00,394,1,Loyal High-Value
17308.0,4511.76,2,2010-11-11 13:19:00,392,2,Mid-Tier Customer
17309.0,239.14000000000001,2,2011-09-05 15:20:00,94,0,Occasional Shopper
17310.0,1025.1,2,2010-11-17 16:00:00,386,3,Lost or Dormant
17311.0,3535.96,6,2011-09-22 14:11:00,77,1,Loyal High-Value
17312.0,644.3,3,2011-07-24 11:52:00,138,0,Occasional Shopper
17313.0,2151.42,1,2011-11-08 15:45:00,30,2,Mid-Tier Customer
17316.0,115.25,1,2010-10-15 14:35:00,419,3,Lost or Dormant
17317.0,2600.34,3,2011-10-24 17:19:00,45,2,Mid-Tier Customer
17318.0,108.15,1,2009-12-14 13:11:00,724,3,Lost or Dormant
17320.0,2660.98,6,2011-08-31 13:31:00,99,2,Mid-Tier Customer
17321.0,1574.51,6,2011-12-01 13:41:00,7,2,Mid-Tier Customer
17322.0,782.15,5,2010-11-28 14:41:00,375,3,Lost or Dormant
17323.0,1421.48,12,2011-11-24 17:29:00,14,1,Loyal High-Value
17324.0,2003.37,12,2011-11-22 10:34:00,17,1,Loyal High-Value
17325.0,561.5699999999999,3,2011-03-04 13:09:00,279,0,Occasional Shopper
17326.0,281.7,2,2010-10-27 15:38:00,407,3,Lost or Dormant
17327.0,152.35,2,2010-10-26 09:54:00,409,3,Lost or Dormant
17328.0,104.7,1,2010-02-04 17:11:00,672,3,Lost or Dormant
17329.0,673.27,5,2011-11-25 14:24:00,13,0,Occasional Shopper
17330.0,423.8,4,2011-11-17 08:56:00,22,0,Occasional Shopper
17331.0,175.2,1,2011-08-08 11:55:00,123,0,Occasional Shopper
17332.0,725.54,5,2010-06-29 16:10:00,527,3,Lost or Dormant
17333.0,494.25,1,2011-09-15 10:11:00,85,0,Occasional Shopper
17334.0,635.15,3,2011-02-10 14:59:00,301,3,Lost or Dormant
17335.0,480.62,2,2010-11-21 10:17:00,383,3,Lost or Dormant
17336.0,81.12,1,2010-08-24 15:37:00,471,3,Lost or Dormant
17337.0,1885.3,4,2011-07-11 14:55:00,150,2,Mid-Tier Customer
17339.0,302.36,3,2011-09-06 13:29:00,93,0,Occasional Shopper
17341.0,1606.13,4,2011-07-06 12:26:00,156,2,Mid-Tier Customer
17342.0,1098.49,4,2010-11-25 11:07:00,379,3,Lost or Dormant
17343.0,1058.69,6,2010-12-19 15:07:00,354,2,Mid-Tier Customer
17344.0,377.42,2,2011-10-24 12:56:00,45,0,Occasional Shopper
17345.0,1311.59,10,2011-11-24 15:03:00,14,2,Mid-Tier Customer
17347.0,228.96,1,2011-09-14 13:12:00,85,0,Occasional Shopper
17348.0,2357.18,9,2011-11-25 11:25:00,14,1,Loyal High-Value
17349.0,783.15,5,2011-06-13 14:29:00,178,0,Occasional Shopper
17350.0,1862.0,7,2011-12-01 15:47:00,7,2,Mid-Tier Customer
17351.0,1824.93,12,2011-11-03 18:45:00,35,1,Loyal High-Value
17352.0,18.4,1,2010-01-12 16:13:00,695,3,Lost or Dormant
17353.0,3242.0,4,2011-08-02 17:19:00,128,2,Mid-Tier Customer
17354.0,2979.27,4,2011-10-20 10:34:00,50,2,Mid-Tier Customer
17355.0,249.16,1,2010-11-18 13:18:00,385,3,Lost or Dormant
17356.0,802.17,5,2011-02-01 11:07:00,311,2,Mid-Tier Customer
17357.0,380.21,2,2011-11-15 16:30:00,23,0,Occasional Shopper
17358.0,739.75,5,2011-02-09 16:57:00,302,0,Occasional Shopper
17359.0,262.41,2,2011-11-28 14:37:00,10,0,Occasional Shopper
17360.0,920.08,6,2011-11-22 13:11:00,16,2,Mid-Tier Customer
17361.0,746.22,5,2011-10-21 15:43:00,48,0,Occasional Shopper
17362.0,891.94,7,2011-04-14 14:43:00,238,2,Mid-Tier Customer
17363.0,901.86,3,2010-11-09 17:11:00,394,3,Lost or Dormant
17366.0,934.96,2,2010-10-03 16:04:00,431,3,Lost or Dormant
17367.0,163.4,1,2011-04-15 14:21:00,237,0,Occasional Shopper
17368.0,1882.57,13,2011-11-16 15:26:00,22,1,Loyal High-Value
17369.0,979.1999999999999,1,2010-09-10 09:49:00,455,3,Lost or Dormant
17370.0,415.28,4,2011-09-28 10:14:00,72,0,Occasional Shopper
17371.0,601.16,6,2011-11-22 13:30:00,16,2,Mid-Tier Customer
17373.0,1018.75,7,2011-10-30 15:28:00,39,2,Mid-Tier Customer
17374.0,711.21,3,2011-05-05 09:05:00,218,0,Occasional Shopper
17375.0,509.73,4,2011-05-24 15:45:00,198,0,Occasional Shopper
17376.0,389.04,4,2011-09-30 12:36:00,70,0,Occasional Shopper
17378.0,10.95,1,2010-11-30 18:46:00,373,3,Lost or Dormant
17379.0,354.56,1,2011-11-28 13:56:00,10,0,Occasional Shopper
17380.0,645.0,3,2010-10-01 16:42:00,433,3,Lost or Dormant
17382.0,499.8,7,2011-10-05 13:05:00,64,2,Mid-Tier Customer
17383.0,299.99,2,2011-12-05 17:36:00,3,0,Occasional Shopper
17384.0,110.78,3,2011-11-20 15:48:00,18,0,Occasional Shopper
17385.0,229.63,1,2011-11-25 11:02:00,14,0,Occasional Shopper
17386.0,2692.77,7,2011-12-02 11:28:00,7,2,Mid-Tier Customer
17387.0,747.49,2,2011-11-20 11:00:00,19,0,Occasional Shopper
17388.0,2643.1800000000003,11,2011-09-23 10:31:00,77,1,Loyal High-Value
17390.0,149.3,1,2010-10-15 11:29:00,420,3,Lost or Dormant
17391.0,508.8,2,2011-06-29 09:58:00,163,0,Occasional Shopper
17392.0,539.48,3,2011-02-06 12:48:00,306,3,Lost or Dormant
17393.0,292.12,2,2010-10-25 11:10:00,410,3,Lost or Dormant
17394.0,195.16999999999996,1,2011-05-04 13:22:00,218,0,Occasional Shopper
17395.0,30.0,1,2010-07-19 15:34:00,507,3,Lost or Dormant
17397.0,1156.73,3,2011-11-17 14:08:00,21,0,Occasional Shopper
17398.0,653.38,3,2011-08-17 09:48:00,114,0,Occasional Shopper
17400.0,4168.04,8,2011-08-05 15:38:00,125,1,Loyal High-Value
17401.0,114.85,1,2010-06-16 16:54:00,540,3,Lost or Dormant
17403.0,395.12,2,2011-11-03 15:18:00,35,0,Occasional Shopper
17405.0,1000.87,3,2011-12-08 17:12:00,0,0,Occasional Shopper
17406.0,4191.1,12,2011-01-10 15:07:00,332,1,Loyal High-Value
17407.0,552.9,1,2010-10-24 11:57:00,411,3,Lost or Dormant
17408.0,262.54,3,2011-06-29 12:53:00,162,0,Occasional Shopper
17410.0,1214.72,5,2011-11-23 15:46:00,15,2,Mid-Tier Customer
17411.0,1361.18,5,2011-11-27 14:25:00,11,2,Mid-Tier Customer
17413.0,478.53999999999996,2,2010-10-31 12:33:00,404,3,Lost or Dormant
17414.0,2249.52,6,2011-10-27 12:13:00,43,2,Mid-Tier Customer
17415.0,507.84,1,2011-09-21 12:50:00,79,0,Occasional Shopper
17417.0,119.43,1,2010-06-09 10:00:00,548,3,Lost or Dormant
17418.0,574.46,3,2011-10-28 13:00:00,41,0,Occasional Shopper
17420.0,1054.43,6,2011-10-20 14:52:00,49,2,Mid-Tier Customer
17421.0,1059.41,3,2010-11-18 16:57:00,385,3,Lost or Dormant
17422.0,3218.56,11,2011-11-23 13:27:00,15,1,Loyal High-Value
17423.0,1118.95,3,2011-10-24 13:36:00,45,0,Occasional Shopper
17425.0,721.37,2,2011-11-20 15:30:00,18,0,Occasional Shopper
17427.0,100.8,1,2011-09-29 11:29:00,71,0,Occasional Shopper
17429.0,1202.88,5,2011-08-03 13:22:00,127,2,Mid-Tier Customer
17430.0,699.77,4,2011-11-07 09:24:00,32,0,Occasional Shopper
17431.0,372.7,1,2011-01-30 14:36:00,312,3,Lost or Dormant
17432.0,1685.59,9,2011-11-21 17:33:00,17,2,Mid-Tier Customer
17433.0,524.66,2,2011-09-12 14:24:00,87,0,Occasional Shopper
17434.0,2180.34,7,2011-12-07 13:16:00,1,2,Mid-Tier Customer
17435.0,315.0,1,2010-10-24 13:55:00,410,3,Lost or Dormant
17436.0,384.59999999999997,4,2011-12-08 12:30:00,1,0,Occasional Shopper
17437.0,301.26,1,2010-06-28 11:11:00,529,3,Lost or Dormant
17438.0,1359.17,4,2011-03-31 10:26:00,253,2,Mid-Tier Customer
17439.0,315.53999999999996,1,2010-02-22 12:48:00,655,3,Lost or Dormant
17440.0,186.42000000000002,3,2011-07-06 11:54:00,156,0,Occasional Shopper
17441.0,208.45,1,2009-12-07 13:32:00,731,3,Lost or Dormant
17442.0,4375.56,15,2011-11-03 09:17:00,36,1,Loyal High-Value
17443.0,534.24,1,2011-05-04 10:47:00,219,0,Occasional Shopper
17444.0,2013.22,2,2011-07-11 10:33:00,151,2,Mid-Tier Customer
17446.0,120.9,2,2011-06-16 10:42:00,176,0,Occasional Shopper
17447.0,541.53,2,2011-10-30 14:18:00,39,0,Occasional Shopper
17449.0,4014.42,13,2011-12-07 16:56:00,1,1,Loyal High-Value
17451.0,1718.9,7,2011-12-08 15:02:00,0,2,Mid-Tier Customer
17453.0,486.71999999999997,2,2011-11-22 09:42:00,17,0,Occasional Shopper
17454.0,1319.1,10,2011-05-31 13:58:00,191,2,Mid-Tier Customer
17455.0,131.7,1,2011-05-20 12:31:00,203,0,Occasional Shopper
17456.0,1089.27,2,2010-12-09 15:23:00,364,3,Lost or Dormant
17457.0,4617.18,14,2011-08-05 12:48:00,126,1,Loyal High-Value
17458.0,505.12,2,2011-11-24 13:01:00,14,0,Occasional Shopper
17459.0,631.63,2,2011-10-27 13:25:00,42,0,Occasional Shopper
17461.0,710.29,3,2011-11-17 10:21:00,22,0,Occasional Shopper
17462.0,646.71,2,2011-10-10 13:56:00,59,0,Occasional Shopper
17463.0,2099.9900000000002,7,2011-11-23 13:40:00,15,2,Mid-Tier Customer
17464.0,662.04,3,2011-07-04 13:19:00,157,0,Occasional Shopper
17465.0,2010.76,7,2010-10-10 11:56:00,425,2,Mid-Tier Customer
17466.0,546.83,2,2011-11-29 13:15:00,9,0,Occasional Shopper
17467.0,102.6,1,2010-11-09 12:58:00,394,3,Lost or Dormant
17468.0,174.4,3,2011-11-29 15:33:00,9,0,Occasional Shopper
17470.0,2540.37,11,2011-10-26 12:42:00,44,1,Loyal High-Value
17471.0,243.95000000000002,1,2010-08-22 11:53:00,474,3,Lost or Dormant
17472.0,855.46,4,2011-06-01 14:57:00,190,0,Occasional Shopper
17473.0,589.3,2,2010-10-27 11:45:00,408,3,Lost or Dormant
17474.0,1047.0,1,2010-04-19 10:43:00,599,3,Lost or Dormant
17475.0,184.89,1,2011-09-21 14:55:00,78,0,Occasional Shopper
17476.0,418.61,2,2010-11-09 10:21:00,395,3,Lost or Dormant
17477.0,977.35,2,2010-04-06 10:06:00,612,3,Lost or Dormant
17478.0,1272.8,2,2010-10-27 15:01:00,407,3,Lost or Dormant
17479.0,389.26000000000005,1,2010-03-17 09:26:00,632,3,Lost or Dormant
17480.0,887.03,2,2011-09-23 11:39:00,77,0,Occasional Shopper
17481.0,1198.58,4,2011-12-06 12:28:00,3,2,Mid-Tier Customer
17482.0,631.99,2,2010-08-09 15:33:00,486,3,Lost or Dormant
17483.0,538.33,4,2011-10-05 13:10:00,64,0,Occasional Shopper
17484.0,209.57,2,2010-05-12 15:41:00,575,3,Lost or Dormant
17486.0,363.87,1,2011-03-23 14:00:00,260,0,Occasional Shopper
17487.0,160.55,1,2009-12-11 15:06:00,727,3,Lost or Dormant
17488.0,308.25,1,2010-03-08 14:07:00,640,3,Lost or Dormant
17489.0,376.64,2,2011-10-12 08:56:00,58,0,Occasional Shopper
17490.0,2723.65,9,2011-12-09 09:08:00,0,1,Loyal High-Value
17492.0,1122.42,3,2011-04-05 15:21:00,247,0,Occasional Shopper
17493.0,68.21000000000001,1,2010-11-19 16:57:00,384,3,Lost or Dormant
17494.0,54.699999999999996,1,2010-07-26 10:06:00,501,3,Lost or Dormant
17495.0,776.72,3,2011-12-02 12:08:00,7,0,Occasional Shopper
17496.0,1208.04,4,2010-12-16 08:39:00,358,3,Lost or Dormant
17497.0,287.25,2,2010-11-14 14:17:00,389,3,Lost or Dormant
17498.0,221.22,1,2011-09-25 12:25:00,75,0,Occasional Shopper
17499.0,1221.59,2,2011-02-23 09:14:00,289,0,Occasional Shopper
17500.0,1138.0,3,2011-11-22 14:25:00,16,0,Occasional Shopper
17501.0,273.6,2,2011-05-03 09:47:00,220,0,Occasional Shopper
17502.0,644.1,4,2011-11-30 13:13:00,8,0,Occasional Shopper
17503.0,549.6,2,2011-12-07 09:18:00,2,0,Occasional Shopper
17505.0,2435.48,5,2011-07-01 12:50:00,161,2,Mid-Tier Customer
17506.0,281.2,1,2011-09-25 11:39:00,75,0,Occasional Shopper
17507.0,594.2,2,2011-03-23 11:48:00,261,0,Occasional Shopper
17508.0,3648.42,8,2011-03-04 08:10:00,280,1,Loyal High-Value
17510.0,506.76,2,2011-11-15 10:00:00,24,0,Occasional Shopper
17513.0,1158.8,3,2011-09-28 16:42:00,71,0,Occasional Shopper
17514.0,390.06,2,2011-08-03 15:45:00,127,0,Occasional Shopper
17515.0,1577.93,9,2011-11-08 14:04:00,30,2,Mid-Tier Customer
17516.0,854.75,6,2011-11-24 16:51:00,14,2,Mid-Tier Customer
17517.0,153.94,1,2011-02-04 11:48:00,308,3,Lost or Dormant
17518.0,301.07,2,2010-10-10 12:40:00,425,3,Lost or Dormant
17520.0,480.11,1,2011-10-17 12:04:00,53,0,Occasional Shopper
17521.0,1201.86,5,2011-11-10 11:22:00,29,2,Mid-Tier Customer
17522.0,945.0699999999999,5,2011-12-08 12:31:00,1,2,Mid-Tier Customer
17523.0,652.74,4,2011-11-28 13:20:00,10,0,Occasional Shopper
17524.0,532.79,3,2010-12-13 14:32:00,360,3,Lost or Dormant
